id,text,created_at,lang,source,name,screen_name,bio,us_created_at,followers_count,friends_count,statuses_count,favourites_count,country,country_code,locality,region,sub_region,coordinates
1658240934004375552,Tengo tremendas nauseas 😭,2023-05-15T22:40:21+00:00,es,twitter,Ivo,@ivannogianni,♑️Disociar is my passion 🏳️‍🌈Tech-House Hoe 🎮 Let’s play,2023-03-19T15:01:55+00:00,133,101,855,13198,New Zealand,NZ,,Auckland,,"-36.85, 174.78333"
1658235499838861320,La diarrea se debe al desbande de frenteamplistas sensatos. https://t.co/0KTpNDePY2,2023-05-15T22:18:46+00:00,es,twitter,CARLOS JULIO PEREYRA TECHERA - ARENA Y BUTIA,@ARENAYBUTIA,"DE DONDE NACE EL SOL DE LA PATRIA
Y DE LA CACHIMBA DEL REY. COALICCIÓN REPUBLICANA Partido Colorado. #NoParesElCambio - Si no me sigues no te sigo.",2010-04-30T11:37:01+00:00,24015,22672,105297,8784,Uruguay,UY,Maldonado,Maldonado,,"-34.9, -54.95"
1658224659219767296,Realmente admiro a los que pueden escribir y leer mientras van en viaje. Yo leo tres mensajes y ya me vomité todo,2023-05-15T21:35:41+00:00,es,twitter,La hija del electricista ❄️,@soymikaperoconk,"▪Gryffindor▪Filósofa de a ratos▪Feminista▪Frenteamplista
                               
⭐¡Los disléxicos también somos persianas!",2012-03-04T06:58:45+00:00,689,627,12057,13030,Uruguay,UY,,,,"-33.0, -56.0"
1658221075455520769,Q nauseas lpm me descompongo 🤓,2023-05-15T21:21:27+00:00,es,twitter,🐆,@pilarcsantos,,2022-09-17T14:50:00+00:00,53,60,1746,2057,Uruguay,UY,Rocha,Rocha,,"-34.48333, -54.33333"
1658210694741868544,"Entre la menstruación, el perfume de la abuela y la presión, no sé cuál es el motivo de mis nauseas.",2023-05-15T20:40:12+00:00,es,twitter,la tía Carolina ⚢,@bitchlovecakeMC,"tratame con kindness o nada                   
abolicionista 
quiero vivir en un libro de poesía ⚢",2012-12-27T21:14:21+00:00,600,248,53088,8950,Uruguay,UY,,,,"-33.0, -56.0"
1658210674445635584,"Tripa🇺🇾 - Pepa🇦🇷
Túnica🇺🇾 - Guardapolvos🇦🇷
Verticales🇺🇾 - Tirantes🇦🇷
Viajar🇺🇾 - Flashear🇦🇷
Water🇺🇾 - Inodoro🇦🇷",2023-05-15T20:40:07+00:00,es,twitter,𝕻𝖔𝖗 𝖊𝖑 𝕭𝖔𝖑𝖘𝖔 𝖒𝖊 𝖑𝖆 𝖈𝖔𝖗𝖙𝖔 🇳🇱,@KiwiNacional,@NACIONAL TRICAMPEÓN DEL MUNDO 71🏆 80🏆 88🏆. Bolso locura de mi vida | Los Piojos | Tricolor en la vida y en la muerte también | @Independiente #MorroEterno,2017-09-20T16:46:53+00:00,1632,1069,68616,67792,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658201406312947725,"Comí una tremenda cazuela de mondongo tannn rica, pero que mal me cayó a la panza lpm, respiro y vomito ☹️",2023-05-15T20:03:17+00:00,es,twitter,✿⁠,@ttonelaa,-Intensamente yo-,2022-05-25T17:29:32+00:00,826,723,4576,2834,Uruguay,UY,Paysandú,Paysandú,,"-32.32139, -58.07556"
1658194522377953282,"Apagón de luces, jugueteo de acordes y bata, procede a sonar ""A tu lado"", seguido de ""Tripa y Corazón""
Frena al grito de ""¡Buenas Noches Concordiaaa!"" arranca ""Motoralmaisangre""
Después que hagan lo que quieran. Pero que no falte ""El rito..."" https://t.co/E78mVu98Qs",2023-05-15T19:35:56+00:00,es,twitter,Daniel Nicolás,@DanielNicolasPR,"Fijate de que lado de la mecha te encontrás, con tanto humo el bello fiero fuego no se ve👑✌️
18/12/2022🇦🇷",2014-08-21T02:20:16+00:00,71,190,860,3723,Uruguay,UY,José Pedro Varela,Lavalleja,,"-33.45, -54.53333"
1658191016346673154,"Días en qué se me cierra el estómago y lo único que siento son ganas de vomitar. Días en los que me atraco de comida y después me da culpa.

Una mierda.",2023-05-15T19:22:00+00:00,es,twitter,Boluda☠,@Pib4cualkiera,"Hay que volar libre al sol y al viento
repartiendo el amor que tengas dentro✌",2010-09-04T21:54:01+00:00,51,253,3357,5909,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658190576926220324,"Escuché 3 segundos a Carballo, casi vomito",2023-05-15T19:20:15+00:00,es,twitter,Cam🌻la,@camilab07,,2016-07-20T12:57:12+00:00,252,163,23718,4197,Uruguay,UY,,,,"-33.0, -56.0"
1658187885063856138,"@clonapine @Gonza_C01 Depende del perro. Mi perra es cruza con labrador. Le tengo que dar solo ración de perros y arroz blanco, carne, pollo, si ko fue cocida con otro alimento ya qué todos los labradores tienen problemas estomacales. Es darle algo fuera de esa dieta y le da diarrea y vomito.",2023-05-15T19:09:34+00:00,es,twitter,Ariel.,@montev_uy86,.......,2015-04-10T00:37:33+00:00,6,50,315,280,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658169143550521352,Que ganas de vomitar mabeeel,2023-05-15T17:55:05+00:00,es,twitter,Isaaa,@tontuelaaaa,Hasta y durante el concierto de Tini existo🦋,2015-02-11T14:10:23+00:00,518,927,35901,22549,Uruguay,UY,,,,"-33.0, -56.0"
1658164187183427584,me acuerdo y me vienen nauseas,2023-05-15T17:35:24+00:00,es,twitter,kehila con h,@kehila_x,,2018-07-22T19:29:13+00:00,86,112,20592,65879,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658159429546651648,Pensé que porque estoy embarazada iva a engordar  estoy mas flaca y todo lo que como vomito🥲,2023-05-15T17:16:29+00:00,es,twitter,sharoon❤️‍🔥,@lencinasharon10,esperando a una hermosa princesa 💕👸,2017-01-31T03:51:47+00:00,574,315,7849,4471,Uruguay,UY,Salto,Salto,,"-31.38333, -57.96667"
1658152058267086858,"@Agu_Charreau Los que acá se conocen como “los mejores” son unas cosas rosadas inmundas, yo la verdad no me lo explico. Fuaaaa tripa rellena, mi abuelo hacía unas que se te caían las lágrimas de la emoción cuando las comías, era algo de otro mundo",2023-05-15T16:47:12+00:00,es,twitter,Luz 🌕,@papirusachan,"PEÑAROL 💛🖤 Selenofílica diagnosticada. 🌒🌕🌘🧙🏻‍♀️🐱🐶🦔 Ladrona de plantas, amante del chorizo seco. Generadora de necesidades 🌝",2017-02-14T18:24:57+00:00,2052,901,29586,31556,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658150981715079187,"@papirusachan Pienso y discuto exactamente lo mismo siempre. Lo de acá son cualquier cosa, todos colorados parecen artificiales. Otra cosa del interior es la tripa rellena con fariña",2023-05-15T16:42:55+00:00,es,twitter,Agustin Charreau,@Agu_Charreau,1891. 🤙🏽🤙🏽🤙🏽🤙🏽🤙🏽,2020-08-27T11:31:10+00:00,1259,414,6336,6167,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658148507029581824,"pa hoy el agua en colón está especialmente fea eh, me fui a lavar los dientes y casi vomito porque era sal pura",2023-05-15T16:33:05+00:00,es,twitter,buena muchacha 🇺🇾,@_remanso,dormida en el G la paz,2013-02-02T01:47:54+00:00,1357,1984,40167,50986,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658141672927002630,Las náuseas que cargo desde ayer me están matando,2023-05-15T16:05:56+00:00,es,twitter,тαмι🌻,@melissatamarasf,25 de cada mes 💜👫 - 19.10.2019👨‍👩‍👧👶🏻,2018-07-04T20:17:17+00:00,158,415,12558,17446,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658141110382862337,"@nacho6__ Voy a vomitar, permiso",2023-05-15T16:03:42+00:00,es,twitter,✰✰✰𝛥𝑙𝜀𝑥𝛼,@4l3X4_M4RT1N3Z,Como Tagliafico tengo ★ ★ ★. ㅤㅤ ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ Ⲓ'ⲙ RE PIOLA ⲃⳙⲧ Ⲓ ⲏⲓ𝖽ⲉ 𝒾𝓉 ⲱⲉⳑⳑ ㅤㅤㅤㅤ ㅤㅤㅤㅤ⠀⠀ㅤㅤㅤㅤ ㅤ,2017-05-14T17:29:14+00:00,213,225,4659,15916,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658133191280975872,"Se acercan los Medici, empiezo a sentir náuseas",2023-05-15T15:32:14+00:00,es,twitter,Avi,@AvrilDuga,"Trying not to lose my mind
Waiting for the day to come
When everything's alright
And I know I can't be the only one
Pretending like there's nothing wrong",2020-10-11T14:22:10+00:00,27,89,1136,3365,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658108080402382862,@CabreraFeliza @leitosilva Náuseas dan algunos representantes del partido de gobierno del Parlamento. O no lo ve! Dan vergüenza,2023-05-15T13:52:27+00:00,es,twitter,MariaRiera,@mriera65,Uruguay equitativo y solidario,2014-07-28T16:58:52+00:00,2416,2398,73930,228215,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658100759500673025,@leitosilva Como odian al interior. Tratan de “terraja” (como si Pereira pudiese hablar en esos términos) a las personas que no cumplen con su baremo. ¡Dan náuseas!,2023-05-15T13:23:21+00:00,es,twitter,Feliza Cabrera,@CabreraFeliza,"“Ninguna causa nos queda si no la más antigua de todas, la causa de la libertad frente a la tiranía” Hannah Arendt",2017-12-12T23:44:17+00:00,1412,3553,18278,27595,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1658074766702411778,"Dolores por ahora nada
Náuseas menos
Mareos. Muy poco pero controlable. 

Comparado con el jueves hoy soy Rocky. Estoy al 98.9%. pero bien para trabajar y hacer cosas en la PC.",2023-05-15T11:40:04+00:00,es,twitter,NIKOVEUY,@nicoanormal1,"Licenciado en comunicación, operador de radio-streaming, hago directos, bolso, fulvo.  Frenteamplista. Aquí digo lo que pienso. ALL NIGHTER. Tiro factos.",2020-07-24T02:51:49+00:00,1005,963,12389,10565,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657929525190180866,"Ya ni siento las putas manos, y al min 30 me dieron un chingo de ganas de vomitar, por los putos nervios.",2023-05-15T02:02:56+00:00,es,twitter,𝕒𝕏𝕔 | 👁⃤,@aXc_1951,"Opiniones personales, se habla de atlas 🔴⚫️ y f1 🏎️.",2022-09-13T17:24:58+00:00,664,237,10132,12918,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657917480478597122,"Me hice demasiado la loca pintando la casa, se me puso la panza dura y vomité 🙃",2023-05-15T01:15:04+00:00,es,twitter,Nanu🦄,@nanumendezz,Perdí la otra cuenta,2016-03-08T07:25:02+00:00,99,127,126,505,Uruguay,UY,Belén,Salto,,"-30.78333, -57.78333"
1657916898648965125,"El dolor de estomago que estoy manejando no tiene nombre, la concha de mi hermana.

Sintiendo que estoy al borde del vomito",2023-05-15T01:12:45+00:00,es,twitter,B ⭐️⭐️⭐️,@Mayersiano,,2011-07-25T01:09:27+00:00,698,1330,19982,129523,Uruguay,UY,Colonia del Sacramento,Colonia,,"-34.46262, -57.83976"
1657916389405913089,"“Tranqui, si estoy mucho mejor :3”
(no me puedo ver al espejo porque me dan nauseas)",2023-05-15T01:10:44+00:00,es,twitter,🐽,@akaminop,edtwt!! ugw:39 // 16!,2023-03-19T22:52:59+00:00,51,89,98,364,Uruguay,UY,,,,"-33.0, -56.0"
1657915287662895108,"@Delfino198 @avecesviajouy Ah, para mi si.
El hecho de que no sean tan irreales y no se abuse de ellos los mantiene. Ese maquillaje, iluminación, el vomito verde",2023-05-15T01:06:21+00:00,es,twitter,JACK TORRANCE_Lic.En Cosas⬆️,@LaMoscaFliesu2,"Soy importante pero no acá.
Fanáticos termos NO! 
U2,Peñarol,Nicholson,MonoJack,GIFS y cosas, SI!
  😎",2021-12-31T11:43:47+00:00,1106,1616,44107,66185,Uruguay,UY,,,,"-33.0, -56.0"
1657911429104533505,comí una mandarina y la vomité enseguida yo ya no sé k hacer loko m voy a terminar mword,2023-05-15T00:51:01+00:00,es,twitter,mila del cap,@physicalnly,mira trankila socia 🤝🏼,2021-06-30T23:35:29+00:00,917,811,25907,8916,Uruguay,UY,Las Piedras,Canelones,,"-34.72639, -56.22"
1657907433824452614,"mi hermano vomitó Y LE SALÍAN FIDEOS POR LA NARIZ, ¿cómo desveo algo?",2023-05-15T00:35:09+00:00,es,twitter,santi,@santiimaartinez,me gusta comer flan,2020-05-09T21:05:56+00:00,50,109,436,1251,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657900214621962248,"@ziberiaI el año pasado me volví con diarrea y vómitos, casi me pelo, este año 10 días de mareo, fiebre, diarrea, mocos... muy linda la riviera maya, pero ya está",2023-05-15T00:06:28+00:00,es,twitter,Dexter,@Dexter72758954,What would Jesus do? Jesus would end the FED. That's what Jesus would do.,2019-02-18T23:04:31+00:00,61,137,5180,50949,Uruguay,UY,,,,"-33.0, -56.0"
1657898952522440704,Le metí tanto dulce a mi cuerpo hoy que estoy que vómito 🤢,2023-05-15T00:01:27+00:00,es,twitter,Luz,@luuz_estevez,,2015-04-15T15:16:20+00:00,256,111,6000,7298,Uruguay,UY,San José de Mayo,San José,,"-34.3375, -56.71361"
1657898706274754562,"@Tavo_SAG87 Hay que cerrarle la canilla de Twitter a Gra, sus neuronas entran en modo verbo diarrea 😁😁😁😁",2023-05-15T00:00:28+00:00,es,twitter,nazareno1996,@darkdecember89,"escritor, poeta......y todo aquello que me divierta",2010-11-11T16:42:45+00:00,751,2054,47859,8661,Uruguay,UY,Maldonado,Maldonado,,"-34.9, -54.95"
1657898550947094528,Diarrea importante en el programa de Fachis Alvarez https://t.co/TJC0YF7OOJ,2023-05-14T23:59:51+00:00,es,twitter,🌷Altamarga🌷,@altaamarga,"☺
De Paysandú
Vivo en Mdeo
Del otro lado
Ya fui y vine",2021-08-25T18:02:36+00:00,1754,2335,20267,35596,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657891655050047493,"@Estrella4738 @eL_KRIZTOFERN @BendyGame101 @conejitanightm2 @kou_mlavega18 @MisterGaspToons No querrás entrar a su perfil, cuando entré a ver qué pasaba ahí por poco y vomito y ahora me agarró mal estar estomacal https://t.co/wkb8HO3Fky",2023-05-14T23:32:27+00:00,es,twitter,🪷𝙈𝙄𝙇𝘼🪷,@_little_mila_,"Hi, I'm Mila!•digital and traditional artist•🇦🇷•ancestry :🇵🇹🇧🇷🇵🇾
•Bisexual•I don't make commissions..for now •no dm please•nsfw•sfw•",2022-11-12T00:04:00+00:00,1244,1684,14321,72075,Argentina,AR,Buenos Aires,Buenos Aires F.D.,,"-34.61315, -58.37723"
1657886604726353923,@the_fefo_2 @WKHEINSENBERG Te corta la diarrea enseguida,2023-05-14T23:12:23+00:00,es,twitter,Alejandro,@AlZampedri,Oriental,2018-10-23T13:20:55+00:00,311,489,2002,5794,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657886344616484864,Estas ganas de vomitar que no se van con nada,2023-05-14T23:11:21+00:00,es,twitter,Carolain,@carolainhn,"Enfermera 💉. 
Mamá de Oriana♥️",2016-01-24T22:35:11+00:00,87,23,9204,21383,Uruguay,UY,San Carlos,Maldonado,,"-34.8, -54.91667"
1657883554448044039,@dwight_tripa jujuu primero,2023-05-14T23:00:16+00:00,es,twitter,chino,@chinomontemurr,fundamentalista de nachito miramon,2019-11-22T13:14:56+00:00,313,284,2319,34685,Uruguay,UY,Treinta y Tres,Treinta y Tres,,"-33.23333, -54.38333"
1657882506803179520,@gbianchi404 @leosarro Vos imitas a la flatulencia que sale del culo rajado del presidente,2023-05-14T22:56:06+00:00,es,twitter,Lic. Oscurantista Ned,@NediRodrii,,2021-06-02T13:11:00+00:00,7,57,87,222,Uruguay,UY,,,,"-33.0, -56.0"
1657874197643767811,@lahistoriaec Vomito y mas vomito,2023-05-14T22:23:05+00:00,es,twitter,dario xavier perez ,@darioflor45,Trabajor,2015-06-16T22:28:59+00:00,3,7,724,27,Uruguay,UY,La Floresta,Canelones,,"-34.75572, -55.68141"
1657870537299828737,"me acabo de acordar que anoche me hicieron sentar al medio por si me daban ganas de vomitar, al final ellos estaban peor que yo, como no me vas a dar al lado de la ventanaa",2023-05-14T22:08:32+00:00,es,twitter,karenmicaela,@kpereyra17,A veces estudio psicología y de seguro estoy llorando por mi vida facultativa justo ahora,2014-07-12T00:06:20+00:00,542,682,22500,42706,Uruguay,UY,Dolores,Soriano,,"-33.53009, -58.21701"
1657870340045910021,@the_fefo_2 Diarrea láctea? Te rellenaron el churro?,2023-05-14T22:07:45+00:00,es,twitter,elbarra,@elbarrabolso,,2012-06-27T06:06:42+00:00,69,322,5493,1046,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657869105200787460,Salimos a las 6 de la mañana y yo aún no puedo comer nada sin vomitar va a ser el peor viaje de mi vida,2023-05-14T22:02:51+00:00,es,twitter,miha,@MihaGrilli,"ahre¿?
celosa psiquiátrica",2022-03-23T14:31:49+00:00,42,86,2067,3624,Uruguay,UY,Florida,Florida,,"-34.09556, -56.21417"
1657868005211095049,Qué ganas de vomitar!,2023-05-14T21:58:28+00:00,es,twitter,🩷 Flor,@flor_florines,"Estudiante de magisterio 🐝
Mamá de Noha y Benicio💕

Libre del que dirán y de los pensamientos ajenos 🙌🏼",2020-11-30T03:59:59+00:00,605,640,4139,7810,Uruguay,UY,Bella Unión,Artigas,,"-30.27522, -57.6007"
1657860902241148928,@the_fefo_2 Diarrea...,2023-05-14T21:30:15+00:00,es,twitter,𝕃𝕚𝕔. 𝕄𝕖𝕤𝕚 🇱🇺🇺🇾🇱🇺,@TricoMESi,"Hincha de NACIONAL, SOCIO. 
PADRE Y DECANO. YO 22 VOS 12.
No me gusta trabajar, #SeguimeTeSigo",2017-04-08T22:22:24+00:00,4424,4077,43012,92969,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657854884702502912,@HagovMusica3 Tickets to my Downfall tiene sus momentos buenos/safables. El último que sacó es un pedazo de mierda mal cagado con diarrea y vomito,2023-05-14T21:06:20+00:00,es,twitter,MarcoPalooza ⭐️⭐️⭐️,@VandoniMarco,"mi vieja me dio la vida, Matty Healy las ganas de vivirla🛐 y san Lorenzo las de quitármela☠️",2020-09-17T01:51:16+00:00,255,229,16397,97282,Uruguay,UY,Colonia del Sacramento,Colonia,,"-34.46262, -57.83976"
1657849975697440768,"podre tener nauseas, sentirme re mal pero estudiar se estudia😔",2023-05-14T20:46:50+00:00,es,twitter,alexito 🌔,@alexitozth,☃️🫶🏼👾,2023-03-07T17:23:47+00:00,30,100,1875,12407,Uruguay,UY,,Canelones,,"-34.64444, -56.28861"
1657845631044468739,"El Agua en Montevideo sale salada. Quienes no tenemos para comprar bidones de agua estamos teniendo dolores de panza, diarrea, cefaleas, mareos... Les animales no pueden tomar agua con sal, pues lo mismo, se envenenan. Las plantas tampoco pueden hidratarse con agua salada, mueren",2023-05-14T20:29:34+00:00,es,twitter,Maxx / Anti,@muut_anti,"Trava marika 
Hartista xq Harte harte harte!
Magia Negra 👊🏽",2021-11-15T14:07:47+00:00,110,260,1941,1852,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657838044391563268,@JuanBurgs @mateoorp12_ Se ve que tienen diarrea en la cabeza,2023-05-14T19:59:25+00:00,es,twitter,FER,@fer9dic,"RIVER PLATE ,ROCK N ROLL Y BLUES.
AMANTE DE LOS PERROS.
ODIO EL FRIO ,HARTO DE LOS ESTUPIDOS",2010-12-09T12:10:55+00:00,150,338,82092,14171,Uruguay,UY,,Flores,,"-33.58333, -56.83333"
1657828258207997955,le atendí y ahora estoy temblando y a punto de vomitar por estar fea https://t.co/Zgw218F9dh,2023-05-14T19:20:32+00:00,es,twitter,???,@miiiichik,,2020-04-22T20:29:50+00:00,368,318,8248,8371,Uruguay,UY,,,,"-33.0, -56.0"
1657815831294738432,"[14/5 15:26] ezequiel: te extraño
[14/5 15:26] ezequiel: merendamos
[14/5 15:28] discoteca seba: Amigo
[14/5 15:28] discoteca seba: Tengo planes para hoy
[14/5 15:28] discoteca seba: ~ vomitar todo el dia",2023-05-14T18:31:09+00:00,es,twitter,Ezequiel,@ezequieldecarp,703,2013-02-10T21:21:55+00:00,3835,1776,249749,234473,Uruguay,UY,San José de Mayo,San José,,"-34.3375, -56.71361"
1657785394417524741,@Cimarro50326363 No hay tripa que te guste Mimoshon.!!!🤣🤣🤣🤣🤣,2023-05-14T16:30:12+00:00,es,twitter,W.R.P.R. 🇺🇾 ☆EL CANARIO☆🇺🇾,@WilliamPorciun1,BOLSO DE LA CUNA HASTA EL CAJÓN... LOS COLORES NO SE MANCHAN.!!!   POR ELLA🇺🇾 LA VIDA!!! FIRME CON LAS IDEAS... DURO CON LOS CORRUPTOS Y VENDE PATRIA 🇺🇾.,2016-04-15T13:04:59+00:00,2239,3287,43483,43247,Uruguay,UY,Atlántida,Canelones,,"-34.7719, -55.7584"
1657771956442202118,"que pedo m agarre, tomo un poco d agua y vomito",2023-05-14T15:36:48+00:00,es,twitter,M ¿,@mmiliiss,tengo el alma llenita de quistes,2022-09-19T01:10:00+00:00,95,119,1187,281,Uruguay,UY,José Pedro Varela,Lavalleja,,"-33.45, -54.53333"
1657771419139207171,el mejor regalo para mamá un vomito mañanero por borracha y gorda,2023-05-14T15:34:40+00:00,es,twitter,agustina,@aagusmotta,ig: agussmottaa,2018-09-25T23:10:33+00:00,220,322,9789,38907,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657771041148600322,"@naachobj aa bien, yo estoy r mal por k estoy con vómitos desde ayer d tarde y todo lo k como lo vomito pero bueno 😭😭",2023-05-14T15:33:10+00:00,es,twitter,mila del cap,@physicalnly,mira trankila socia 🤝🏼,2021-06-30T23:35:29+00:00,917,811,25907,8916,Uruguay,UY,Las Piedras,Canelones,,"-34.72639, -56.22"
1657764876951879683,me desperté y me vomite todo la puta madre no salgo mas,2023-05-14T15:08:41+00:00,es,twitter,Fersita🩷,@Ferisabratz,diario íntimo de una acuariana promedio,2021-03-14T21:01:07+00:00,73,35,5782,6722,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657761114212511751,leí tu seudónimo unas ganas de vomitar,2023-05-14T14:53:43+00:00,es,twitter,guri #144.424,@AgusColombo2,Guitarra en Búho. Siempre en tres colores. ProTour The Lord of the Rings.,2012-02-22T14:07:39+00:00,374,683,10074,65392,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657759514702086146,las ganas de vomitar que me da con solo ver la foto https://t.co/rYT1nFK91V,2023-05-14T14:47:22+00:00,es,twitter,Mαɳυ 🌊,@ManuPalumboo,,2020-10-08T12:23:19+00:00,143,116,4676,5315,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657731611956224003,"Que una persona vaya a la emergencia por dolor abdominal, y el del triage le diga que “los síntomas que me contas no tienen sentido ninguno, nose para que venis por esto, yo tengo años trabajando acá y nunca me equivoco, vos no tenes nada” me parece una falta de respeto.",2023-05-14T12:56:30+00:00,es,twitter,Luli 🌻,@lulimusto,Digo lo que es y no lo que queres escuchar. Muy fan de friends.,2010-06-15T03:01:05+00:00,449,565,4396,7407,Uruguay,UY,Florida,Florida,,"-34.09556, -56.21417"
1657724170237517825,"El agua con altos niveles de salinidad  tiene un sabor desagradable y, si se consume en grandes cantidades, puede provocar efectos como la deshidratación, aumento de la presión arterial, dolor de cabeza, náuseas, mareos y fatiga. Si estás sintiendo algo de esto es necesario...👇",2023-05-14T12:26:55+00:00,es,twitter,Mario 🇺🇾,@fenixhuman,"Padre de familia, de izquierda, siempre del lado del corazón!
honesto y sincero, trato de ser la mejor versión de mi mismo cada día!",2010-11-19T18:25:15+00:00,2175,2404,24788,32415,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657690735129362432,"RICHARD DREYFUSS SOBRE LAS NUEVAS REGLAS DE DIVERSIDAD PARA EL ÓSCAR:""ME HACEN VOMITAR""
https://t.co/kwhi6EIFgS https://t.co/s26CqRtGFX",2023-05-14T10:14:04+00:00,es,twitter,Un velero llamado LIBERTAD,@Comercial1876,"Los que prefieren renunciar a la libertad,para obtener una pequeña seguridad temporal no merecen ni libertad ni seguridad.",2020-07-08T16:14:17+00:00,1904,4957,6573,1135,Uruguay,UY,,,,"-33.0, -56.0"
1657687455917563906,@Angielicious_69 Con diarrea era una tortura,2023-05-14T10:01:02+00:00,es,twitter,👽 Ronald 👽,@rolazo,Soy Vagitariano,2009-12-06T12:06:13+00:00,231,766,4394,212,Uruguay,UY,Colonia del Sacramento,Colonia,,"-34.46262, -57.83976"
1657680512616476674,Quiero ver las cámaras del disco de atl que vomite afuera JAJAJAJAJAJA,2023-05-14T09:33:27+00:00,es,twitter,𝑺𝒂𝒏𝒕𝒊𝒑𝒍𝒂𝒅𝒂🩵,@santiiagooplada,insta: @_santi_plada_/ Aries ♈️ 🏳️‍🌈🏳️‍🌈,2021-03-02T09:03:42+00:00,168,330,4295,7536,Uruguay,UY,,,,"-33.0, -56.0"
1657597411345268736,@ladiaria La diarrea no sirve ni para ph,2023-05-14T04:03:14+00:00,es,twitter,ECOAPICULTORES News🐝🐝🐝🇺🇾🇺🇾🇺🇾,@EcoapicultoresU,"No hay que producir más, hay que producir mejor ! CON LOS CORRUPTOS FAPITCNT : VERDAD, CONDENA Y JUSTICIA!! #NuncamasFa #anticomunista",2022-07-13T13:03:55+00:00,3683,4999,40148,28317,Uruguay,UY,,,,"-33.0, -56.0"
1657592085992570880,"a mi mejor amiga me dan ataques y no para de hacer arcadas hasta vomitar, pero random, de repente está bien y empieza a hacer arcadas",2023-05-14T03:42:04+00:00,es,twitter,𝓟𝓪𝔃,@pazcitajulieta_,kill em with kindness,2019-01-24T19:50:22+00:00,68845,3845,89395,159374,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1657565353591881728,"La locura en mi laburo fue total, llego y una cola de 5000 personas  y como si fuera POCO un botija me vomito todo el piso 😔👊 arranque como el hoyo",2023-05-14T01:55:51+00:00,es,twitter,Isa,@Isixisip,🍓👩🏻‍🏫,2022-11-22T19:20:21+00:00,28,47,435,2768,Uruguay,UY,,,,"-33.0, -56.0"
1657550432523243520,"El agua 💧 con limón 🍋 y sal 🧂 es una de las ayudas naturales que se recomienda para mejorar los síntomas de la acidez estomacal. 

La acidez puede ser muy incómoda y obstaculizar los procesos metabólicos. 

¿Has tenido o conoces a alguien que tenga problemas de acidez? https://t.co/ZdsqG2pbDS",2023-05-14T00:56:33+00:00,es,twitter,enrique cascardo,@CascardoEnrique,De Rosario Santa Fé,2022-06-20T04:26:49+00:00,137,187,5564,2766,,,,,,
1657541857776156672,se me cerro el estómago de la angustia que tengo y ahora quiero vomitar todo,2023-05-14T00:22:29+00:00,es,twitter,𝓒🪫,@Camila_Serron,“𝒮𝑒𝓇𝒶𝓈 𝑒𝓉𝑒𝓇𝓃𝑜 𝒸𝑜𝓂𝑜 𝑒𝓁 𝓉𝒾𝑒𝓂𝓅𝑜 𝓎 𝒻𝓁𝑜𝓇𝑒𝒸𝑒𝓇𝒶𝓈 𝑒𝓃 𝒸𝒶𝒹𝒶 𝓅𝓇𝒾𝓂𝒶𝓋𝑒𝓇𝒶”💛🖤,2016-01-25T15:06:15+00:00,775,614,79166,52537,,,,,,
